age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
82,M,193,En Couple,4,false,9456 LZ 79
33,M,172,En Couple,0,true,6412 GL 59
25,M,436,En Couple,1,false,6246 HP 35
78,M,505,En Couple,1,false,3670 KB 22
54,M,514,C?libataire,0,false,1320 ON 24
62,M,1265,En Couple,0,false,9271 CN 59
58,M,902,En Couple,4,true,8165 LY 29
25,M,468,En Couple,3,false,7028 JR 89
82,M,432,C?libataire,0,false,4452 PC 80
82,Masculin,578,C?libataire,0,false,5769 CW 37
49,F,532,C?libataire,0,false,1784 RI 29
81,M,545,En Couple,4,false,6847 ES 61
55,M,174,En Couple,4,true,1774 IV 60
28,M,1023,En Couple,1,false,8710 KD 45
56,M,879,En Couple,4,false,5916 EY 72
37,M,535,C?libataire,0,false,2185 JF 80
18,M,1353,C?libataire,0,false,3345 DO 60
21,M,1344,C?libataire,0,false,702 KY 44
24,M,560,En Couple,1,false,6761 UB 95
65,F,1249,C?libataire,0,false,8837 KB 84
29,M,1122,En Couple,3,false,3128 TJ 86
84,M,452,Seule,2,false,9350 HO 53
50,M,1078,En Couple,0,false,7387 CU 54
57,F,537,En Couple,1,false,7109 ZU 43
30,F,1300,En Couple,2,true,8316 AK 23
64,M,418,En Couple,1,true,5039 XD 85
43,F,214,C?libataire,0,false,7405 UJ 57
32,M,412,En Couple,3,true,3980 VZ 95
41,F,400,En Couple,2,true,7673 CW 89
53,M,489,En Couple,2,true,9821 SW 86
23,M,422,En Couple,3,false,3496 UC 20
26,F,1255,En Couple,0,true,812 LL 86
54,F,1073,En Couple, ,false,2201 GN 84
41,F,189,C?libataire,0,false,4880 DJ 39
75,M,413,C?libataire,0,false,7062 SH 46
27,M,418,C?libataire,0,false,9640 DY 72
26,M,220,En Couple,1,false,6294 TU 56
29,M,870,En Couple,3,false,6221 XC 67
18,M,581,En Couple,1,false,644 KN 77
69,M,565,C?libataire,0,false,1154 QM 61
79,M,456,Seule,2,false,58 AM 11
38,M,595,En Couple,2,true,4101 CU 57
22,F,508,En Couple,0,false,2955 NS 39
51,M,585,C?libataire,0,false,6397 YL 44
69,F,230,C?libataire,0,false,5473 ZY 59
81,M,447,En Couple,3,true,3899 YV 80
41,M,1137,En Couple,2,true,7909 HU 15
36,M,889,En Couple,1,false,763 BB 81
33,M,462,En Couple,3,false,2549 JL 73
37,M,415,En Couple,0,false,9682 IE 70
52,M,568,En Couple,4,true,1069 NB 22
54,F,594,En Couple,0,false,6031 KJ 91
47,M,538,C?libataire,0,false,801 JS 33
37,M,247,C?libataire,0,false,5243 VU 87
43,Homme,420,En Couple,4,false,9758 KK 63
83,M,464,En Couple,0,false,8011 KK 63
69,M,206,Seule,2,false,5902 DO 60
82,M,560,En Couple,2,false,7482 LT 21
19,M,822,C?libataire,0,false,338 DO 90
20,F,546,En Couple,1,false,7361 MG 20
32,M,742,C?libataire,0,false,3255 QF 22
19,F,419,En Couple,4,false,8017 GW 15
21,M,214,En Couple,3,false,2484 YG 82
52,M,583,En Couple,0,false,9461 DV 98
28,M,588,C?libataire,0,false,40 ZK 37
59,F,587,En Couple,1,true,2179 CX 11
26,M,737,C?libataire,0,false,4958 UM 89
57,M,850,En Couple,2,true,1641 LK 40
83,M,150,C?libataire,0,false,5642 EQ 74
31,M,198,En Couple,3,false,5121 KT 10
22,M,243,En Couple,2,false,9818 PF 72
35,F,703,En Couple,0,false,1023 YS 86
59,F,1326,En Couple,1,true,6823 PS 87
19,M,1044,C?libataire,0,false,4127 JY 68
37,M,488,En Couple,2,true,6931 GZ 10
61,M,224,En Couple,3,false,6746 SB 50
67,M,222,C?libataire,0,false,9915 NJ 83
44,F,1068,En Couple,0,false,9487 AN 77
83,M,441,C?libataire,0,false,4965 US 53
19,F,560,En Couple,1,false,7867 ZV 76
59,M,427,En Couple,2,true,3872 OR 14
54,M,544,C?libataire,0,false,8628 IK 44
59,M,428,En Couple,2,false,408 WK 17
66,F,527,En Couple,0,false,1863 PX 18
50,M,733,Mari?(e),2,false,1952 FB 93
18,M,431,C?libataire,0,false,9455 KW 41
81,M,879,C?libataire,0,false,999 GA 59
47,M,596,C?libataire,0,false,4815 BK 87
23,F,1128,En Couple,2,true,9318 HG 77
20,F,1175,En Couple,1,false,6580 UN 56
26,Femme,193,En Couple,0,false,9758 BH 71
38,M,1139,Seule,3,false,6389 RW 13
19,F,838,En Couple,4,true,5452 HS 74
51,F,1223,C?libataire,0,false,1989 QE 58
59,M,210,En Couple,2,true,7559 BM 60
58,F,538,En Couple,4,true,5485 KT 10
65,F,471,En Couple,3,false,4846 JD 14
52,F,424,En Couple,3,false,5652 NF 63
44,M,450,En Couple,4,false,5115 KL 79
31,F,576,En Couple,4,true,2969 NI 18
46,F,561,En Couple,1,false,1396 XA 89
37,F,572,En Couple,2,false,9204 KR 67
44,F,740,C?libataire,0,false,1431 OD 61
52,M,1204,En Couple,2,false,2042 PA 40
25,M,523,En Couple,2,false,9787 XA 39
31,F,420,En Couple,0,false,4856 VL 77
23,F,243,En Couple,3,false,5987 OV 80
35,M,492,En Couple,1,false,149 XL 92
30,M,889,En Couple,1,false,8523 RS 61
22,M,523,C?libataire,0,false,5314 QG 71
29,F,1159,C?libataire,0,false,6139 KG 47
60,M,417,En Couple,1,true,1690 AJ 14
36,F,459,En Couple,1,false,6081 JG 10
48,M,545,En Couple,1,false,4916 DR 54
70,M,1116,En Couple,2,false,8809 ZC 47
25,M,568,En Couple,3,true,5662 PX 60
23,F,775,En Couple,1,false,182 WJ 48
56,M,169,C?libataire,0,false,9713 HV 61
43,M,-1,C?libataire,0,false,1783 PZ 54
74,F,1099,En Couple,0,false,6593 TY 18
29,M,556,En Couple,0,false,7125 PM 43
68,M,551,En Couple,4,false,3932 JA 35
37,F,1340,En Couple,1,false,2577 ZL 39
44,M,548,C?libataire,0,false,136 BJ 77
18,M,223,C?libataire,0,false,440 EK 78
29,Homme,540,En Couple,1,true,1430 BR 53
72,F,701,En Couple,1,true,8464 ED 70
71,M,517,En Couple,3,false,9731 LH 54
66,M,560,Mari?(e),1,false,2890 WT 69
25,F,1141,En Couple,0,false,5188 BT 67
54,F,992,En Couple,0,false,9232 TN 53
36,M,1135,En Couple,1,false,1431 HH 14
36,M,470,C?libataire,0,false,3861 BS 51
39,M,716,C?libataire,0,false,4998 MZ 98
69,M,501,En Couple,0,false,8074 AU 13
68,F,173,C?libataire,0,false,2164 UP 17
83,F,219,En Couple,1,false,8933 IN 37
44,F,236,En Couple,4,false,6607 GE 19
21,F,1255,En Couple,2,false,5897 QP 97
66,F,529,En Couple,1,true,7646 UY 97
62,M,570,En Couple,4,false,3602 VA 20
23,M,1194,C?libataire,0,false,9699 NV 52
35,M,180,En Couple,4,false,5207 ZL 26
31,M,231,En Couple,1,true,5416 OS 45
57,M,548,Seule,2,false,6265 HZ 26
47,F,1171,En Couple,0,false,5187 MA 74
32,M,554,En Couple,4,false,1744 TC 46
49,F,536,C?libataire,0,false,2515 LK 92
58,M,1072,En Couple,4,true,5874 HD 54
24,F,951,En Couple,3,false,8354 UN 31
56,M,182,Mari?(e),3,false,9965 GY 98
33,M,511,C?libataire,0,false,8098 JB 46
24,F,167,C?libataire,0,false,2282 BW 97
46,M,203,En Couple,3,false,3762 BO 85
42,M,553,En Couple,1,false,5898 JV 84
45,M,1041,En Couple,0,false,6761 SY 86
70,M,194,En Couple,2,false,26 GW 74
51,F,459,En Couple,1,true,2999 ST 73
43,M,1396,En Couple,0,false,3648 CG 93
38,M,1304,Seule,1,false,5640 IV 42
21,M,816,C?libataire,0,false,9981 HD 67
42,M,532,En Couple,0,false,4770 OE 38
53,M,953,En Couple,3,false,8074 EX 54
58,M,504,C?libataire,0,false,5491 XG 59
82,F,425,En Couple,0,false,6877 NS 31
48,M,482,En Couple,1,false,5766 XU 30
39,M,843,En Couple,0,false,7155 XC 33
68,M,556,En Couple,2,false,8028 ZE 71
26,F,425,C?libataire,0,false,4453 SO 46
61,M,874,En Couple,1,false,5397 BY 84
51,M,212,C?libataire,0,false,1205 CH 44
54,F,596,Seule,1,false,1559 KY 64
24,M,585,En Couple,3,false,8895 QS 54
19,M,429,En Couple,1,false,9234 JB 61
24,F,1388,En Couple,2,false,9578 ER 27
39,F,1309,En Couple,4,false,660 GJ 11
19,M,455,C?libataire,0,false,3207 DX 38
28,F,440,En Couple,0,false,6896 ES 54
44,M,1049,C?libataire,0,false,446 WV 78
75,M,730,En Couple,1,false,6711 FK 73
21,F,502,En Couple,1,false,5109 CR 78
22,M,479,En Couple,0,true,9281 AR 27
47,M,232,En Couple,1,false,9498 MH 10
53,M,469,En Couple,2,false,5778 CF 76
34,M,1107,En Couple,4,false,2822 AZ 55
37,M,510,Seule,2,false,1767 LE 83
67,M,461,C?libataire,0,false,6874 YW 58
81,M,521,En Couple,0,false,1544 FO 76
30,M,490,En Couple,2,false,5970 QH 59
38,F,501,C?libataire,0,false,5638 WV 31
67,M,429,C?libataire,0,false,2822 ZO 82
22,M,502,En Couple,2,false,2683 LE 13
52,M,573,En Couple,2,false,3078 EP 82
48,F,574,En Couple,0,true,7806 VN 71
67,M,418,En Couple,1,false,1211 IU 10
60,M,701,En Couple,4,false,4062 CJ 86
36,F,858,En Couple,2,false,1195 OR 26
37,M,730,C?libataire,0,false,6708 SZ 61
34,M,452,En Couple,1,false,1571 KD 21
25,M,568,C?libataire,0,false,2051 FK 16
55,F,565,En Couple,1,false,3772 QI 98
42,M,1195,Seule,3,false,4489 XY 24
55,F,457,En Couple,0,false,2248 EE 71
21,M,847,Seule,2,false,4333 UZ 23
79,M,1291,En Couple,1,true,6611 PH 59
28,M,589,C?libataire,0,false,6688 KH 14
39,M,403,C?libataire,0,false,7316 AX 24
79,M,490,En Couple,2,false,5374 FD 50
18,F,161,En Couple,4,true,3595 SH 72
37,F,169,En Couple,1,false,9052 YJ 85
43,M,539,En Couple,4,false,7986 TI 73
54,M,429,En Couple,2,false,3289 KS 72
44,M,446,Seule,2,false,3038 IZ 50
38,F,588,Seule,3,false,5055 FR 51
39,F,794,En Couple,1,true,5565 UU 13
21,F,548,En Couple,0,false,6752 NN 23
46,M,153,En Couple,0,false,3464 PR 46
73,F,232,En Couple,1,false,3963 UI 86
48,M,1213,En Couple,3,false,1488 IP 80
70,F,553,C?libataire,0,false,3846 DI 96
20,Femme,406,En Couple,2,false,3361 HI 41
25,M,1304,C?libataire,0,false,243 XA 43
26,F,454,En Couple,4,false,9395 OM 43
34,M,468,C?libataire,0,false,5213 HK 85
24,M,247,En Couple,4,false,1910 WB 79
20,M,430,En Couple,2,false,3145 OT 34
53,M,566,En Couple,1,false,8627 GX 18
51,M,844,En Couple,0,false,760 AG 60
58,M,990,En Couple,2,false,6096 BI 75
25,M,515,En Couple,0,false,4753 MZ 62
76,M,184,En Couple,0,false,378 GI 26
20,M,521,Seule,1,false,9385 EY 59
44,M,774,C?libataire,0,false,9513 HZ 71
41,M,441,C?libataire,0,false,540 ZD 72
34,Femme,538,En Couple,1,false,417 TA 89
19,F,713,C?libataire,0,false,5634 PK 43
28,F,179,En Couple,3,false,4445 JP 27
23,F,1320,En Couple,1,false,5389 FS 88
79,M,553,En Couple,2,false,5108 KB 69
48,M,495,C?libataire,0,false,4583 YA 71
51,M,556,En Couple,3,false,8102 FT 61
71,M,872,En Couple,4,false,118 RI 21
41,M,1276,C?libataire,0,false,5485 SZ 55
41,M,493,C?libataire,0,false,1482 NQ 35
51,M,1337,Mari?(e),4,false,9150 RI 34
 ,M,1142,En Couple,3,false,331 IS 40
21,M,225,En Couple,2,false,1735 FQ 60
55,M,488,En Couple,1,false,3069 JJ 18
58,F,537,En Couple,4,false,2640 RW 17
69,F,727,En Couple,3,false,9181 GK 23
28,M,553,En Couple,2,false,764 GR 37
43,M,424,En Couple,4,false,1490 BE 81
28,M,170,En Couple,2,true,2231 OW 65
68,F,457,C?libataire,0,false,1343 PV 32
51,M,581,Seule,2,false,6679 HP 73
28,M,203,C?libataire,0,false,8605 PN 34
43,M,482,En Couple,4,false,5996 FY 36
82,M,181,C?libataire,0,false,403 IU 20
56,F,514,En Couple,0,false,4097 JT 50
25,F,235,C?libataire,0,false,1936 NK 59
19,M,1082,En Couple,4,false,6411 LW 64
25,F,1174,C?libataire,0,false,7404 UB 95
32,M,489,Seule,1,false,4055 IZ 59
29,F,448,C?libataire,0,false,5948 ZH 65
72,F,579,Seule,1,false,6525 OC 82
56,F,478,En Couple,2,true,9741 ZU 36
83,F,1321,En Couple,1,false,7889 ES 78
83,M,965,En Couple,2,false,246 TN 81
43,M,598,C?libataire,0,false,7198 SF 70
43,F,505,Seule,1,false,3480 QC 81
37,M,1057,En Couple,0,false,5291 LO 97
49,M,831,En Couple,1,false,8287 PZ 66
25,F,198,C?libataire,0,false,5704 VY 65
38,M,437,C?libataire,0,false,7807 KB 67
27,M,208,En Couple,4,false,9135 YT 17
47,M,418,En Couple,1,false,9913 RF 69
19,M,228,En Couple,2,false,3349 KK 87
36,M,175,En Couple,1,false,8822 TL 22
38,M,1269,C?libataire,0,false,8743 WF 13
42,M,1143,En Couple,0,false,5144 BS 77
26,M,544,En Couple,0,false,5872 WL 41
50,F,170,En Couple,4,false,6157 ER 76
63,M,224,En Couple,3,false,495 PF 49
47,M,231,En Couple,3,false,2317 XB 98
83,M,1392,C?libataire,0,false,1875 QE 66
55,F,478,En Couple,2,false,1353 NQ 41
28,F,246,En Couple,4,true,6673 HE 88
28,F,196,En Couple,4,false,2700 KW 37
24,M,765,C?libataire,0,false,5321 YP 80
55,M,915,En Couple,0,false,571 HQ 40
55,M,1016,En Couple,3,true,4102 KK 36
52,M,573,C?libataire,0,false,934 SQ 91
19,M,577,En Couple,4,false,7788 WE 41
77,M,516,En Couple,1,true,2534 XW 18
49,F,233,C?libataire,0,false,4234 YO 65
28,M,150,En Couple,0,false,3631 KW 57
18,M,162,En Couple,0,false,3496 GH 33
43,M,408,C?libataire,0,false,3965 AO 40
50,M,535,En Couple,1,false,9239 QG 11
65,M,194,C?libataire,0,false,7864 SK 95
44,F,923,C?libataire,0,false,1093 LD 12
22,F,496,En Couple,3,false,4658 BN 78
29,M,832,En Couple,0,true,1112 MS 90
24,M,1100,En Couple,3,false,8549 NE 50
41,M,437,C?libataire,0,false,8944 HM 84
53,M,560,En Couple,4,false,5223 CX 45
71,M,594,En Couple,1,true,871 QO 27
64,M,1344,C?libataire,0,false,2743 YC 76
21,M,166,C?libataire,0,false,4866 IL 30
36,M,538,En Couple,1,false,8623 SZ 37
24,M,201,En Couple,2,false,6110 QJ 92
79,F,403,En Couple,1,false,3313 YI 61
67,M,190,En Couple,2,false,9269 JX 17
19,M,215,C?libataire,0,false,492 IB 69
36,F,516,En Couple,1,false,9209 MP 36
48,M,1362,En Couple,4,false,7623 UJ 43
54,M,432,Seul,0,false,581 WR 41
81,M,831,C?libataire,0,false,4018 QB 65
27,M,1351,En Couple,3,false,9921 DO 63
21,M,765,C?libataire,0,false,8761 TO 27
43,Masculin,416,C?libataire,0,false,9244 LD 51
27,M,548,En Couple,0,true,6754 WU 93
45,F,491,C?libataire,0,false,1201 OC 11
69,M,508,En Couple,2,false,2475 OH 20
60,M,745,C?libataire,0,false,5476 VP 23
52,M,495,C?libataire,0,false,9935 DJ 47
21,M,784,C?libataire,0,false,5316 BC 26
50,M,468,En Couple,4,false,9136 CK 17
29,F,485,Seule,2,false,3624 SP 31
72,M,430,Seule,2,false,5963 UO 76
64,M,177,Seule,3,false,5764 WB 27
74,F,550,En Couple,2,false,6537 FU 30
37,F,584,C?libataire,0,false,803 KU 69
68,M,494,C?libataire,0,false,9722 PS 43
80,M,555,En Couple,2,false,2812 TY 27
48,M,484,En Couple,3,false,8345 CM 66
27,M,446,C?libataire,0,false,7310 GA 30
19,M,486,En Couple,2,true,7005 EY 48
68,F,446,En Couple,1,true,9045 VT 25
60,M,507,C?libataire,0,false,5811 BA 46
37,M,1004,En Couple,2,false,2933 YS 22
24,M,435,En Couple,0,false,1878 QU 92
57,F,1007,C?libataire,0,false,107 KN 59
72,M,1043,C?libataire,0,false,4921 FS 39
33,M,1232,En Couple,2,false,1025 IX 66
59,M,450,En Couple,1,false,7274 VS 20
38,M,216,C?libataire,0,false,2489 BR 72
53,M,581,En Couple,0,true,7359 AL 88
26,M,530,Seule,1,false,9134 XW 92
34,F,568,C?libataire,0,false,4201 BB 52
32,M,458,En Couple,2,false,7944 IM 21
83,M,501,C?libataire,0,false,8453 LQ 59
49,M,726,C?libataire,0,false,1638 CF 98
53,F,591,Seule,1,false,9367 BT 82
61,M,527,C?libataire,0,false,8355 OY 21
35,M,931,En Couple,3,false,9615 OA 94
18,F,749,En Couple,4,false,1475 UD 43
46,M,189,En Couple,0,true,5702 EX 46
21,M,864,C?libataire,0,false,2437 VU 47
31,F,976,En Couple,2,false,1071 EU 67
55,M,492,C?libataire,0,false,5296 HN 44
47,M,1135,C?libataire,0,false,9160 OV 41
28,M,219,En Couple,2,false,2503 LW 93
45,Homme,208,C?libataire,0,false,4216 VY 65
60,M,1198,En Couple,4,true,7415 AU 69
72,M,531,En Couple,4,false,2720 KL 17
59,M,499,En Couple,4,true,3830 CI 15
74,M,451,En Couple,4,false,4060 RY 13
65,M,1387,En Couple,0,false,1555 BU 77
74,M,408,En Couple,3,false,3585 ZQ 22
24,F,166,En Couple,2,false,2746 NN 79
19,F,551,Seule,3,false,78 WJ 59
40,M,411,C?libataire,0,false,1103 OQ 42
56,M,551,C?libataire,0,false,7405 ZP 60
29,F,1289,En Couple,0,true,4431 DQ 88
44,M,171,En Couple,0,false,9520 HS 71
21,M,545,En Couple,3,false,7620 SM 59
32,M,738,En Couple,1,false,7094 WT 85
24,F,573,En Couple,0,true,7295 XC 41
23,M,419,C?libataire,0,false,2629 ES 20
36,M,1106,En Couple,2,false,8654 MA 58
21,Homme,452,Seule,3,false,5791 NW 85
19,M,511,C?libataire,0,false,8501 CL 10
47,F,736,En Couple,3,true,3503 FV 20
28,M,465,En Couple,2,false,8038 WA 53
21,M,933,C?libataire,0,false,8635 FK 43
37,M,401,En Couple,2,false,539 KW 28
20,F,183,En Couple,0,false,1777 VY 49
64,F,595,En Couple,4,false,6968 YR 67
53,M,537,En Couple,1,false,6491 HH 89
79,M,1384,En Couple,2,false,4844 ZJ 38
40,F,454,En Couple,4,false,4205 NV 82
44,M,525,C?libataire,0,false,3694 AU 33
33,M,197,En Couple,1,false,7443 BS 25
33,M,1033,En Couple,0,true,3505 MA 16
61,F,185,En Couple,1,false,1254 JT 86
30,M,582,C?libataire,0,false,9106 NY 64
68,M,534,En Couple,2,false,4389 LS 57
68,F,1190,C?libataire,0,false,3238 IB 11
30,M,449,En Couple,2,false,7982 TT 71
27,M,205,C?libataire,0,false,8959 BF 34
51,M,928,Seul,0,false,164 IM 54
32,M,450,En Couple,1,false,4358 TD 27
36,M,244,En Couple,4,false,8583 AM 47
31,M,567,C?libataire,0,false,6975 EQ 82
34,M,487,En Couple,1,false,6705 PG 58
66,F,1071,En Couple,2,false,4522 TB 82
?,M,561,Seule,1,false,2309 BT 76
49,M,161,En Couple,0,true,3549 GJ 78
58,M,747,En Couple,1,false,432 IM 73
59,M,460,En Couple,2,false,8988 UA 32
45,M,566,C?libataire,0,false,2778 CN 70
81,M,530,En Couple,3,false,452 SO 47
40,M,472,En Couple,0,false,1491 LY 38
53,M,220,En Couple,1,false,2617 FI 70
56,F,193,C?libataire,0,false,1032 KS 39
32,F,1257,En Couple,2,false,8077 RH 87
19,F,404,C?libataire,0,false,4381 IG 61
77,M,515,En Couple,4,false,826 YE 16
43,M,508,C?libataire,0,false,2657 EZ 60
34,F,525,C?libataire,0,false,2996 AT 88
31,M,1267,En Couple,0,false,2959 ZY 44
80,M,497,En Couple,3,false,3865 VD 61
25,F,442,En Couple,1,true,201 TE 83
33,M,1052,C?libataire,0,false,4178 XU 30
57,M,173,En Couple,4,false,9421 YI 72
73,M,161,C?libataire,0,false,7905 CB 39
78,N/D,160,En Couple,1,true,7490 II 68
34,F,1018,En Couple,0,false,51 OE 36
50,F,542,En Couple,3,false,6409 GW 66
20,M,445,En Couple,0,false,1005 RR 43
36,F,505,En Couple,1,true,4445 ZL 63
50,F,516,Seule,2,false,5761 GT 25
84,F,429,C?libataire,0,false,2725 CA 54
51,M,424,C?libataire,0,false,1048 NV 46
39,F,787,En Couple,3,false,4479 EX 88
27,M,457,En Couple,1,true,2054 JE 72
52,M,1228,En Couple,4,false,5652 FW 11
80,M,542,C?libataire,0,false,8234 YL 33
41,M,431,C?libataire,0,false,8393 CT 61
41,M,227,C?libataire,0,false,6589 RT 71
42,M,751,En Couple,0,false,153 EC 93
83,M,1277,C?libataire,0,false,3888 TF 93
30,M,165,En Couple,0,false,9645 DC 92
19,M,221,En Couple,2,true,6704 UN 96
75,F,207,C?libataire,0,false,6262 EO 16
84,F,539,En Couple,3,false,9843 MQ 73
50,M,867,En Couple,0,false,6863 OH 25
59,M,483,En Couple,1,false,9802 LZ 64
55,F,249,En Couple,1,false,1229 PG 49
34,M,563,C?libataire,0,false,239 HH 72
43,M,232,C?libataire,0,false,3664 DP 88
55,M,175,En Couple,0,true,3014 PW 86
54,M,456,En Couple,2,false,4961 NV 66
38,Femme,1363,Seule,3,false,7229 EV 58
34,M,425,En Couple,3,false,6468 JM 32
27,M,810,En Couple,3,true,3901 US 91
39,F,402,En Couple,2,false,6453 EV 52
43,M,484,En Couple,2,false,2488 CO 59
32,M,705,C?libataire,0,false,156 VC 11
18,F,199,Seule,2,false,5563 DJ 73
50,M,943,C?libataire,0,false,9435 YY 61
30,M,599,En Couple,1,false,2315 RT 21
57,F?minin,201,C?libataire,0,false,5980 BG 37
61,M,209,C?libataire,0,false,3369 SX 37
71,M,179,En Couple,0,false,9717 QK 14
46,F,468,En Couple,4,false,4624 AM 92
38,M,737,En Couple,4,false,9877 XF 12
79,F,537,C?libataire,0,false,531 RJ 56
48,M,591,Seul,0,false,2390 BL 32
24,M,1177,En Couple,3,true,162 XT 72
26,M,476,C?libataire,0,false,811 JP 61
80,M,220,En Couple,3,false,1171 NJ 54
24,F,418,C?libataire,0,false,353 DP 51
81,M,543,C?libataire,0,false,762 BQ 83
61,Homme,443,En Couple,3,false,5599 TM 36
31,F,544,En Couple,3,true,6531 JU 92
42,M,208,En Couple,0,false,8871 BJ 77
58,M,531,En Couple,2,false,4340 JW 28
51,M,1398,C?libataire,0,false,9909 WE 20
53,Homme,1298,En Couple,2,false,4942 VH 41
28,Masculin,566,En Couple,1,false,5692 GP 47
26,F,509,En Couple,0,true,2891 GO 90
54,M,743,En Couple,1,true,6414 CR 53
57,M,541,En Couple,2,false,8974 CN 55
45,F,595,C?libataire,0,false,5938 JP 46
55,F,205,Seule,2,false,680 MX 91
36,M,501,En Couple,0,false,1357 NY 26
50,M,887,En Couple,3,false,6127 MA 87
34,M,417,C?libataire,0,false,3260 SD 47
45,M,503,Mari?(e),0,false,5062 DJ 60
28,M,496,Seule,2,false,7317 PX 19
29,M,1194,C?libataire,0,false,8297 JH 88
56,M,465,En Couple,0,false,3707 ED 26
51,F,1208,En Couple,2,false,8239 BX 90
24,M,414,En Couple,2,false,8505 EV 25
23,M,223,En Couple,2,false,1736 OI 10
48,M,742,C?libataire,0,false,6307 JZ 92
65,M,227,En Couple,1,false,4911 MQ 25
45,M,824,C?libataire,0,false,4698 VY 26
71,F,557,En Couple,4,false,8199 MJ 50
19,M,599,En Couple,3,false,7126 OU 74
79,M,1005,En Couple,3,false,9599 RT 96
72,M,451,En Couple,3,false,4795 LO 51
45,F,489,En Couple,0,false,2704 HV 32
20,M,708,En Couple,1,true,8855 ZU 96
27,M,568,En Couple,0,false,7979 NU 50
28,F,526,Seule,3,false,6848 ZJ 66
28,M,785,En Couple,0,false,8557 GQ 86
36,M,979,C?libataire,0,false,1687 BK 81
37,M,511,En Couple,1,false,3788 KD 54
34,M,402,En Couple,4,true,4665 SG 15
53,M,786,En Couple,1,false,5928 PM 45
83,M,730,En Couple,2,true,4074 QW 23
35,M,442,En Couple,0,false,9485 GC 11
30,M,408,C?libataire,0,false,4282 CO 94
26,F,549,Mari?(e),4,false,2941 WH 53
80,F,206,En Couple,2,false,2578 PT 59
80,M,796,En Couple,2,false,4057 SS 22
51,F,237,C?libataire,0,false,8549 ML 42
75,M,550,C?libataire,0,false,3606 UF 11
58,M,155,Seule,1,false,5953 WZ 81
84,F,492,C?libataire,0,false,6073 TF 23
49,M,437,En Couple,0,true,7661 ZJ 94
19,M,554,En Couple,3,false,8926 AP 63
35,F,1321,C?libataire,0,false,3434 LJ 91
18,M,579,C?libataire,0,false,58 EO 69
73,M,443,En Couple,0,true,8420 MG 51
50,M,723,En Couple,3,false,2734 LD 88
40,F,1275,C?libataire,0,false,8768 KJ 75
27,F,1395,En Couple,0,true,420 ES 50
53,F,229,C?libataire,0,false,1869 OL 96
27,M,522,En Couple,0,true,9473 XR 36
27,M,515,C?libataire,0,false,8277 KN 87
37,M,511,C?libataire,0,false,1220 LQ 35
45,M,571,En Couple,1,true,8506 RV 43
20,M,566,C?libataire,0,false,131 LP 16
56,M,985,En Couple,2,false,3355 HC 50
20,F,505,C?libataire,0,false,5938 FA 23
75,F,155,En Couple,0,false,8766 DS 50
23,M,988,En Couple,1,false,7933 SA 14
69,M,224,En Couple,1,false,9525 JV 25
53,M,570,En Couple,1,false,58 UG 59
56,M,1327,C?libataire,0,false,6412 LT 14
46,M,544,C?libataire,0,false,6569 KF 83
44,F,1043,C?libataire,0,false,5910 BM 78
55,M,1194,En Couple,0,false,2454 HE 63
77,M,468,C?libataire,0,false,3140 XV 52
40,M,1005,C?libataire,0,false,7763 VN 28
24,M,518,En Couple,3,false,1088 AO 15
59,M,522,En Couple,1,false,6560 QF 20
73,M,975,En Couple,4,false,363 YI 74
39,F,1286,En Couple,1,false,7493 JQ 59
31,M,167,En Couple,1,true,6293 FP 45
26,F,540,C?libataire,0,false,4692 KY 74
19,M,458,En Couple,4,true,1107 BL 82
20,F,548,C?libataire,0,false,6809 VL 21
28,F,479,C?libataire,0,false,1048 RG 72
23,M,1343,Seule,3,false,6283 PI 15
38,Femme,404,En Couple,4,false,4158 KL 90
45,M,474,En Couple,1,false,10 QS 40
66,F,532,En Couple,0,true,5084 WD 52
27,M,578,En Couple,4,false,3616 QE 63
50,M,153,En Couple,4,true,9007 ZS 43
72,M,1227,En Couple,2,false,5362 ZO 65
52,F,463,En Couple,0,true,4018 MD 71
32,F,160,En Couple,1,false,9390 QI 24
18,F,572,En Couple,3,true,7288 RS 25
50,M,819,C?libataire,0,false,3773 SO 41
80,F,584,En Couple,1,false,1214 ZQ 77
72,F,516,En Couple,0,false,2335 QF 27
29,M,218,En Couple,2,false,156 GK 35
82,F,203,C?libataire,0,false,659 KH 47
42,M,550,Seule,3,false,9442 TK 52
20,M,203,C?libataire,0,false,2590 SI 93
31,M,956,En Couple,3,false,7357 GF 40
81,M,577,En Couple,4,false,16 AT 30
26,M,1150,C?libataire,0,false,113 IG 75
41,M,197,C?libataire,0,false,8517 FJ 38
48,M,480,En Couple,3,false,205 JH 41
33,M,1199,C?libataire,0,false,5039 BI 46
31,F,1360,En Couple,4,false,5916 RD 88
76,M,412,En Couple,0,false,8366 LF 21
30,M,405,En Couple,1,false,3088 AO 24
25,M,840,En Couple,0,true,3418 DK 92
36,M,591,En Couple,1,false,4183 RR 75
48,N/D,537,Seule,1,false,5013 JV 98
54,F,1162,C?libataire,0,false,488 PV 33
30,F,1245,En Couple,4,false,3371 GY 81
41,F,215,En Couple,1,false,7940 VD 11
22,M,204,C?libataire,0,false,1571 HA 28
62,M,524,En Couple,0,false,5975 TF 94
58,F,434,C?libataire,0,false,4125 XQ 78
